Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Kazakhstan,Tunisia,Import,  All Products,Import (US$ Thousand),299.799,,1993,,12.797,3.6,,3.9,35.2,351.264,992.459,1306.484,3298.758,3072.029,3038.729,2915.65,3916.941,5070.5,5142.917,4832.546,3569.619,4056.734,3830.85393,3744.74333,3637.77203,2362.11923,2631.14153
Kazakhstan,Turkey,Import,  All Products,Import (US$ Thousand),123463.301,151187.081,177008.109,203881.796,105854.038,143956.6,136888.8,173620.1,208975.5,342347.353,399737.28,558265.248,958802.837,970750.333,570874.667,616256.496,729288.772,786137.8,926125.641,1019387.313,741916.888,618146.964,729636.5109,655291.5896,817114.1215,950912.6285,1146382.283
Kazakhstan,Turkmenistan,Import,  All Products,Import (US$ Thousand),241297.988,176214.89,46084.582,25657.074,17818.171,43351.6,77488.4,74571.3,49083.7,75557.779,50732.12,132610.469,142731.515,220321.865,61387.903,9546.724,66670.031,178981.7,219409.108,121245.374,63705.323,214394.954,44163.7063,11441.53619,29800.88822,51356.32947,42851.98792
Kazakhstan,Turks and Caicos Isl.,Import,  All Products,Import (US$ Thousand),109.7,97.999,,,6.2,52.6,40.4,0.7,0.7,6.05,,,,0.817,,,37.363,12.2,68.096,11.07,13.165,12.281,3.63262,,0.75777,58.90115,25.32802
Kazakhstan,Tuvalu,Import,  All Products,Import (US$ Thousand),,,,2.1,44.199,1,27.5,17,,5.488,,,5.787,8.36,,,,,0.051,0.034,,,0.45806,0.07232,,,
Kazakhstan,Uganda,Import,  All Products,Import (US$ Thousand),,,,,,284,20.4,,,26.306,,15.455,,0.213,15.841,85.663,12.336,15.1,4.203,4.71,87.108,127.259,60.08402,5.0986,14.44816,2.45536,238.53125
Kazakhstan,Ukraine,Import,  All Products,Import (US$ Thousand),85691.033,91953.076,93343.397,90733.478,57941.405,81240,154595.1,217072.2,323674.6,722563.816,839775.079,979726.041,1517455.153,2104839.445,2131552.967,1358510.601,1734388.403,2922953.2,2269635.726,1208785.113,827825.911,435487.684,462211.6038,388412.5091,379640.1944,360094.7291,450914.7663
Kazakhstan,United Arab Emirates,Import,  All Products,Import (US$ Thousand),5146.26,15783.24,50728.6,15533.177,13149.64,22047.8,33657,39499.2,25244.7,20228.717,30105.694,72994.995,247868.094,204578.12,142207.774,110599.121,76686.577,64664.4,63091.875,69130.636,67079.012,68966.76,84283.10649,71534.07472,88661.98401,95696.90778,75141.77809
Kazakhstan,United Kingdom,Import,  All Products,Import (US$ Thousand),83631.743,76517.599,141344.763,219116.429,224624.231,223057.3,249436.7,259720.4,248606.8,301114.742,423294.314,506219.334,736974.24,688937.97,702309.021,724668.857,526007.788,578986.8,619257.545,578862.729,402820.685,372389.256,359135.1039,459076.3981,472150.6964,358860.1461,308927.1464
Kazakhstan,United States,Import,  All Products,Import (US$ Thousand),64330.162,66260.14,201657.117,263612.83,343019.736,277408.1,347205.1,461457.5,470533.5,563139.164,1204475.713,1105804.006,1623894.192,1930789.004,1393607.18,1315814.532,1716082.456,2119807.6,2155553.798,1993064.318,1484348.596,1276989.698,1254369.861,1278387.926,1361559.802,1175689.218,1361590.812
Kazakhstan,United States Minor Outlying I,Import,  All Products,Import (US$ Thousand),,,,,,,,0.3,,,,,20.801,,,,,,0.017,,,,,,0.38451,0.32366,
Kazakhstan,Unspecified,Import,  All Products,Import (US$ Thousand),465.089,413.728,465.516,571.846,625.364,48355,,,,,,,,,,0.143,,,0.001,0.001,13.63,,,,,,
Kazakhstan,Uruguay,Import,  All Products,Import (US$ Thousand),,,,18.8,57.097,26.9,65,229.6,9.5,124.119,155.412,708.102,437.267,536.608,376.903,718.479,1476.747,12250.8,7382.149,2638.144,2739.802,629.881,1673.69171,1667.70424,2186.80959,1215.59748,2641.99617
Kazakhstan,Us Msc.Pac.I,Import,  All Products,Import (US$ Thousand),106.1,1.699,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,Uzbekistan,Import,  All Products,Import (US$ Thousand),269481.536,89249.479,65955.225,95408.312,92770.73,70502,81084.5,86522.8,89714.2,227608.208,254455.735,319090.214,538469.907,516080.547,304414.005,473310.743,770558.39,817199.9,970083.488,1017662.398,725684.463,587801.436,736181.1064,844301.739,1418571.255,793026.709,1057042.963
Kazakhstan,Vanuatu,Import,  All Products,Import (US$ Thousand),,,,,,,,,46.9,6.867,,,,,8.259,,,0.1,1.87,0.974,,,,,,,
Kazakhstan,Venezuela,Import,  All Products,Import (US$ Thousand),312.294,,10.799,53.296,,,251.6,1.5,2.7,9.462,123.173,2205.601,311.416,103.558,283.901,35.843,116.779,10.2,18.045,17.305,1.542,3.705,11.47751,2.13837,0.66616,1.85971,
Kazakhstan,Vietnam,Import,  All Products,Import (US$ Thousand),29,2.5,4.6,176.695,70.798,9.1,70.1,82.9,1038.7,2191.353,4291.865,5085.892,12018.839,23167.884,21979.426,27360.042,51802.75,115862,235643.391,269930.896,195548.231,198813.12,276542.8816,288184.7562,309178.415,323511.7433,345173.7349
Kazakhstan,Wallis and Futura Isl.,Import,  All Products,Import (US$ Thousand),31.1,,,,,,,,,,,,,1.004,,,,,,0.837,,,,,,,
Kazakhstan,Western Sahara,Import,  All Products,Import (US$ Thousand),,,,,,0.2,,,,,,,0.164,,,,4.768,,,17.316,4.973,0.026,,,,,8.67335
Kazakhstan,Yemen,Import,  All Products,Import (US$ Thousand),,,,,3.1,0.9,,,,,,35,3.173,25.203,0.815,2.357,,164,1.785,3.085,1.836,0.054,,0.25295,,,0.58308
Kazakhstan,Zambia,Import,  All Products,Import (US$ Thousand),,243.399,,,,,,,102.8,1.53,199.764,1001.446,802.008,992.658,341.661,147.473,156.196,276,254.491,92.93,166.52,758.137,253.28155,174.00846,116.26294,197.96371,266.10719
Kazakhstan,Zimbabwe,Import,  All Products,Import (US$ Thousand),,,,5.6,,640.7,373,573,3001.2,2782.446,1770.302,592.23,933.854,444.752,4.515,1393.43,1184.103,3707.9,1072.73,1181.943,449.672,1137.828,643.58055,700.00513,162.53757,374.18497,706.49315
