Accepted Symbol,Synonym Symbol,Scientific Name,Common Name,FIPS Code
CASAI,,Cannabis sativa L. ssp. indica (Lam.) E. Small & Cronquist,marijuana,US15
CASAS3,,Cannabis sativa L. ssp. sativa,marijuana,US72
CASAS9,,Cannabis sativa L. ssp. sativa var. sativa,marijuana,US72
CAPER,,Caperonia A. St.-Hil.,false croton,US72
CAPER,,Caperonia A. St.-Hil.,false croton,US78
CAPA11,,Caperonia palustris (L.) A. St.-Hil.,sacatrapo,US72
CAPA11,CRPA17,Croton palustris L.,,US72
CAPA11,,Caperonia palustris (L.) A. St.-Hil.,sacatrapo,US78
CAPA11,CRPA17,Croton palustris L.,,US78
CAPPA,,Capparis L.,caper,US74
CAPPA,,Capparis L.,caper,US70
